Order Date,Order ID,Quantity,Customer Name,Segment,Product Name,Category,Manufacturer,City,State,Region,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Sales,unit price,sub category,shipping price,month,name_city_state,order_category,retail_price,Diff_ship_order
8/7/2018,CA-2018-165008,9,Doug O'Connell,Consumer,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Avery,Salt Lake City,Utah,West,8/10/2018,Second Class,0.2,107,0.36,295,40.97,Binders,0.28,8,"Doug O'Connell, Salt Lake City, Utah",High,40.97,3
8/7/2018,CA-2018-165687,2,Christine Sundaresam,Consumer,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Bionaire,Salem,Virginia,South,8/13/2018,Standard Class,0,12,0.35,35,17.5,Appliances,14.45,8,"Christine Sundaresam, Salem, Virginia",Low,17.5,6
8/7/2018,CA-2018-164917,5,Michael Kennedy,Corporate,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Bulldog,Miami,Florida,South,8/17/2018,Standard Class,0.2,4,0.09,48,12,Art,7.26,8,"Michael Kennedy, Miami, Florida",Low,12,10
8/7/2018,CA-2018-165323,5,Steven Roelle,Home Office,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Hewlett-Packard,New York City,New York,East,8/8/2018,Standard Class,0,1668,0.49,3405,681,Machines,10.09,8,"Steven Roelle, New York City, New York",High,681,1
8/7/2018,CA-2018-165099,2,Dennis Kane,Consumer,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Hoover,Abilene,Texas,Central,8/12/2018,First Class,0.8,-4,-2.7,1,2.5,Appliances,16.8,8,"Dennis Kane, Abilene, Texas",Loss,2.5,5
8/7/2018,CA-2018-165491,7,Helen Wasserman,Corporate,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Imation,Seattle,Washington,West,8/10/2018,Standard Class,0,64,0.24,266,38,Accessories,7,8,"Helen Wasserman, Seattle, Washington",High,38,3
8/7/2018,CA-2018-165323,3,Steven Roelle,Home Office,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Kingston,New York City,New York,East,8/8/2018,Standard Class,0,8,0.08,101,33.67,Accessories,10.09,8,"Steven Roelle, New York City, New York",Low,33.67,1
8/7/2018,CA-2018-165029,3,Adam Hart,Corporate,Newell 347,Office Supplies,Newell,Atlanta,Georgia,South,8/11/2018,Standard Class,0,4,0.29,13,4.33,Art,9.1,8,"Adam Hart, Atlanta, Georgia",Low,4.33,4
8/7/2018,CA-2018-165386,2,Charlotte Melton,Consumer,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,O'Sullivan,Chicago,Illinois,Central,8/16/2018,First Class,0.3,-37,-0.2,183,130.71,Bookcases,15.15,8,"Charlotte Melton, Chicago, Illinois",Loss,130.71,9
8/7/2018,CA-2018-164826,7,Jennifer Ferguson,Consumer,Storex Dura Pro Binders,Office Supplies,Storex,New York City,New York,East,8/15/2018,Standard Class,0.2,11,0.34,33,5.89,Binders,10.09,8,"Jennifer Ferguson, New York City, New York",Low,5.89,8
8/7/2018,CA-2018-165155,1,Brendan Murry,Corporate,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Tenex,Los Angeles,California,West,8/8/2018,First Class,0,4,0.25,16,16,Storage,18.39,8,"Brendan Murry, Los Angeles, California",Low,16,1
8/7/2018,CA-2018-165204,4,Michael Nguyen,Consumer,Tennsco Double-Tier Lockers,Office Supplies,Tennsco,Memphis,Tennessee,South,8/13/2018,Second Class,0.2,-63,-0.09,720,225,Storage,2.97,8,"Michael Nguyen, Memphis, Tennessee",Loss,225,6
8/7/2018,CA-2018-165603,2,Saphhira Shifley,Corporate,Xerox 1958,Office Supplies,Xerox,Warwick,Rhode Island,East,8/13/2018,Second Class,0,6,0.48,13,6.5,Paper,0.27,8,"Saphhira Shifley, Warwick, Rhode Island",Low,6.5,6
8/10/2018,CA-2018-165757,3,Paul Lucas,Home Office,GBC Plasticlear Binding Covers,Office Supplies,GBC,Philadelphia,Pennsylvania,East,8/13/2018,Standard Class,0.7,-8,-0.73,10,11.11,Binders,7.98,8,"Paul Lucas, Philadelphia, Pennsylvania",Loss,11.11,3
8/10/2018,CA-2018-165757,2,Paul Lucas,Home Office,Plastic Stacking Crates & Casters,Office Supplies,Other,Philadelphia,Pennsylvania,East,8/13/2018,Standard Class,0.2,1,0.08,9,5.63,Storage,7.98,8,"Paul Lucas, Philadelphia, Pennsylvania",Low,5.63,3
8/10/2018,CA-2018-165715,1,Barry Gonzalez,Consumer,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Sanford,Greensboro,North Carolina,South,8/18/2018,Standard Class,0.2,2,0.08,33,41.25,Art,8.36,8,"Barry Gonzalez, Greensboro, North Carolina",Low,41.25,8
8/10/2018,CA-2018-165757,5,Paul Lucas,Home Office,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Wilson Jones,Philadelphia,Pennsylvania,East,8/13/2018,Standard Class,0.7,-24,-0.77,31,20.67,Binders,7.98,8,"Paul Lucas, Philadelphia, Pennsylvania",Loss,20.67,3
8/11/2018,CA-2018-165904,2,Hallie Redmond,Home Office,50 Colored Long Pencils,Office Supplies,Other,Jacksonville,Florida,South,8/15/2018,Standard Class,0.2,1,0.08,16,10,Art,14.61,8,"Hallie Redmond, Jacksonville, Florida",Low,10,4
8/11/2018,CA-2018-165841,5,Dean Braden,Consumer,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Acme,Paterson,New Jersey,East,8/21/2018,Standard Class,0,20,0.29,70,14,Supplies,7.95,8,"Dean Braden, Paterson, New Jersey",Low,14,10
8/11/2018,CA-2018-165904,2,Hallie Redmond,Home Office,AT&T 1080 Corded phone,Technology,AT&T,Jacksonville,Florida,South,8/15/2018,Standard Class,0.2,19,0.09,219,136.88,Phones,14.61,8,"Hallie Redmond, Jacksonville, Florida",Low,136.88,4
8/11/2018,CA-2018-165841,3,Dean Braden,Consumer,Jabra SPEAK 410,Technology,Jabra,Paterson,New Jersey,East,8/21/2018,Standard Class,0,79,0.28,282,94,Phones,7.95,8,"Dean Braden, Paterson, New Jersey",High,94,10
8/11/2018,CA-2018-165841,3,Dean Braden,Consumer,Xerox 1913,Office Supplies,Xerox,Paterson,New Jersey,East,8/21/2018,Standard Class,0,80,0.48,166,55.33,Paper,7.95,8,"Dean Braden, Paterson, New Jersey",High,55.33,10
8/11/2018,CA-2018-166093,2,Rick Wilson,Corporate,Xerox 1962,Office Supplies,Xerox,Brentwood,California,West,8/13/2018,Standard Class,0,4,0.45,9,4.5,Paper,9.86,8,"Rick Wilson, Brentwood, California",Low,4.5,2
8/12/2018,CA-2018-166184,3,Harold Ryan,Corporate,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Other,New York City,New York,East,8/16/2018,First Class,0,22,0.47,47,15.67,Envelopes,23.55,8,"Harold Ryan, New York City, New York",Low,15.67,4
8/12/2018,CA-2018-166128,7,Luke Weiss,Consumer,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Dixon,Pasadena,California,West,8/13/2018,Standard Class,0,14,0.34,42,6,Art,11.14,8,"Luke Weiss, Pasadena, California",Low,6,1
8/12/2018,CA-2018-166093,8,Rick Wilson,Corporate,GBC Recycled Grain Textured Covers,Office Supplies,GBC,Brentwood,California,West,8/13/2018,Standard Class,0.2,77,0.35,221,34.53,Binders,9.86,8,"Rick Wilson, Brentwood, California",High,34.53,1
8/12/2018,CA-2018-166142,3,Magdelene Morse,Consumer,GBC Standard Plastic Binding Systems Combs,Office Supplies,GBC,Wilmington,Delaware,East,8/15/2018,Standard Class,0,13,0.49,27,9,Binders,6.1,8,"Magdelene Morse, Wilmington, Delaware",Low,9,3
8/12/2018,CA-2018-166184,3,Harold Ryan,Corporate,Global Deluxe Steno Chair,Furniture,Global,New York City,New York,East,8/16/2018,First Class,0.1,2,0.01,208,77.04,Chairs,23.55,8,"Harold Ryan, New York City, New York",Low,77.04,4
8/12/2018,CA-2018-166142,3,Magdelene Morse,Consumer,Hon 2111 Invitation Series Straight Table,Furniture,Hon,Wilmington,Delaware,East,8/15/2018,Standard Class,0.3,-49,-0.16,310,147.62,Tables,6.1,8,"Magdelene Morse, Wilmington, Delaware",Loss,147.62,3
8/12/2018,CA-2018-166093,3,Rick Wilson,Corporate,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,OtterBox,Brentwood,California,West,8/13/2018,Standard Class,0.2,9,0.13,72,30,Phones,9.86,8,"Rick Wilson, Brentwood, California",Low,30,1
8/12/2018,CA-2018-166128,5,Luke Weiss,Consumer,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,SanDisk,Pasadena,California,West,8/13/2018,Standard Class,0,22,0.11,200,40,Accessories,11.14,8,"Luke Weiss, Pasadena, California",Low,40,1
8/12/2018,CA-2018-166093,9,Rick Wilson,Corporate,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Sanyo,Brentwood,California,West,8/13/2018,Standard Class,0,655,0.26,2518,279.78,Appliances,9.86,8,"Rick Wilson, Brentwood, California",High,279.78,1
8/12/2018,CA-2018-166093,3,Rick Wilson,Corporate,Standard Rollaway File with Lock,Office Supplies,Standard,Brentwood,California,West,8/13/2018,Standard Class,0,141,0.26,541,180.33,Storage,9.86,8,"Rick Wilson, Brentwood, California",High,180.33,1
8/12/2018,CA-2018-166093,2,Rick Wilson,Corporate,Staple envelope,Office Supplies,Staple envelope,Brentwood,California,West,8/13/2018,Standard Class,0,12,0.5,23,11.5,Envelopes,9.86,8,"Rick Wilson, Brentwood, California",Low,11.5,1
8/12/2018,CA-2018-166093,3,Rick Wilson,Corporate,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Wilson Jones,Brentwood,California,West,8/13/2018,Standard Class,0.2,5,0.35,14,5.83,Binders,9.86,8,"Rick Wilson, Brentwood, California",Low,5.83,1
8/13/2018,CA-2018-166317,8,Jim Epp,Corporate,ACCOHIDE Binder by Acco,Office Supplies,ACCOHIDE,Milwaukee,Wisconsin,Central,8/14/2018,Standard Class,0,16,0.47,33,4.13,Binders,8.05,8,"Jim Epp, Milwaukee, Wisconsin",Low,4.13,1
8/13/2018,CA-2018-166436,1,Todd Sumrall,Corporate,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Adams,New York City,New York,East,8/19/2018,Standard Class,0,3,0.49,6,6,Paper,10.09,8,"Todd Sumrall, New York City, New York",Low,6,6
8/13/2018,CA-2018-166317,3,Jim Epp,Corporate,AT&T CL82213,Technology,AT&T,Milwaukee,Wisconsin,Central,8/14/2018,Standard Class,0,25,0.29,87,29,Phones,8.05,8,"Jim Epp, Milwaukee, Wisconsin",Low,29,1
8/13/2018,CA-2018-166499,3,Vivek Grady,Corporate,Dixon Ticonderoga Pencils,Office Supplies,Dixon,Lakewood,New Jersey,East,8/21/2018,First Class,0,2,0.27,9,3,Art,17.92,8,"Vivek Grady, Lakewood, New Jersey",Low,3,8
8/13/2018,CA-2018-166198,3,Joni Wasserman,Consumer,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Eldon,Seattle,Washington,West,8/25/2018,First Class,0,34,0.21,163,54.33,Furnishings,18.38,8,"Joni Wasserman, Seattle, Washington",Low,54.33,12
8/13/2018,CA-2018-166436,6,Todd Sumrall,Corporate,Global Ergonomic Managers Chair,Furniture,Global,New York City,New York,East,8/19/2018,Standard Class,0.1,174,0.18,977,180.93,Chairs,10.09,8,"Todd Sumrall, New York City, New York",High,180.93,6
8/13/2018,CA-2018-166317,6,Jim Epp,Corporate,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Logitech,Milwaukee,Wisconsin,Central,8/14/2018,Standard Class,0,10,0.1,98,16.33,Accessories,8.05,8,"Jim Epp, Milwaukee, Wisconsin",Low,16.33,1
8/13/2018,CA-2018-166296,3,Karen Ferguson,Home Office,Multicolor Computer Printout Paper,Office Supplies,Other,Manteca,California,West,8/21/2018,Standard Class,0,151,0.48,315,105,Paper,9.17,8,"Karen Ferguson, Manteca, California",High,105,8
8/13/2018,CA-2018-166415,3,Max Engle,Consumer,Rubber Band Ball,Office Supplies,Other,Seattle,Washington,West,8/18/2018,Standard Class,0,0,0.02,11,3.67,Fasteners,7,8,"Max Engle, Seattle, Washington",Loss,3.67,5
8/13/2018,CA-2018-166576,2,John Murray,Consumer,"SAFCO Commercial Wire Shelving, Black",Office Supplies,SAFCO,Akron,Ohio,East,8/17/2018,First Class,0.2,-55,-0.25,221,138.13,Storage,16.68,8,"John Murray, Akron, Ohio",Loss,138.13,4
8/13/2018,CA-2018-166184,1,Harold Ryan,Corporate,Samsung Galaxy S4 Mini,Technology,Samsung,New York City,New York,East,8/16/2018,First Class,0,136,0.29,470,470,Phones,23.55,8,"Harold Ryan, New York City, New York",High,470,3
8/13/2018,CA-2018-166198,1,Joni Wasserman,Consumer,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Verbatim,Seattle,Washington,West,8/25/2018,First Class,0,3,0.3,12,12,Accessories,18.38,8,"Joni Wasserman, Seattle, Washington",Low,12,12
8/13/2018,CA-2018-166317,4,Jim Epp,Corporate,Xerox 1940,Office Supplies,Xerox,Milwaukee,Wisconsin,Central,8/14/2018,Standard Class,0,108,0.49,220,55,Paper,8.05,8,"Jim Epp, Milwaukee, Wisconsin",High,55,1
8/14/2018,CA-2018-166695,1,Chuck Clark,Home Office,G.E. Halogen Desk Lamp Bulbs,Furniture,G. E.,Lakewood,California,West,8/17/2018,Standard Class,0,3,0.48,7,7,Furnishings,7.81,8,"Chuck Clark, Lakewood, California",Low,7,3
8/14/2018,CA-2018-166695,8,Chuck Clark,Home Office,"Global Geo Office Task Chair, Gray",Furniture,Global,Lakewood,California,West,8/17/2018,Standard Class,0.2,-97,-0.19,518,80.94,Chairs,7.81,8,"Chuck Clark, Lakewood, California",Loss,80.94,3
8/14/2018,CA-2018-166695,1,Chuck Clark,Home Office,Okidata B400 Printer,Technology,Okidata,Lakewood,California,West,8/17/2018,Standard Class,0.2,39,0.11,343,428.75,Machines,7.81,8,"Chuck Clark, Lakewood, California",High,428.75,3
8/15/2018,CA-2018-166709,3,Hunter Lopez,Consumer,Canon imageCLASS 2200 Advanced Copier,Technology,Canon,Newark,Delaware,East,8/23/2018,Standard Class,0,5040,0.48,10500,"3,500.00",Copiers,14.31,8,"Hunter Lopez, Newark, Delaware",High,3500,8
8/15/2018,CA-2018-166849,2,Sanjit Jacobs,Home Office,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Eldon,Chicago,Illinois,Central,8/18/2018,Standard Class,0.6,-52,-1.18,44,55,Furnishings,13.2,8,"Sanjit Jacobs, Chicago, Illinois",Loss,55,3
8/15/2018,CA-2018-166835,2,Dennis Kane,Consumer,"SAFCO Commercial Wire Shelving, Black",Office Supplies,SAFCO,Lancaster,Pennsylvania,East,8/24/2018,Second Class,0.2,-55,-0.25,221,138.13,Storage,7.18,8,"Dennis Kane, Lancaster, Pennsylvania",Loss,138.13,9
8/16/2018,CA-2018-166856,3,Tony Sayre,Consumer,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Kingston,Clovis,New Mexico,West,8/22/2018,Standard Class,0,8,0.08,101,33.67,Accessories,13.85,8,"Tony Sayre, Clovis, New Mexico",Low,33.67,6
8/16/2018,CA-2018-166856,7,Tony Sayre,Consumer,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Wilson Jones,Clovis,New Mexico,West,8/22/2018,Standard Class,0.2,4,0.35,10,1.79,Binders,13.85,8,"Tony Sayre, Clovis, New Mexico",Low,1.79,6
8/17/2018,CA-2018-167227,2,Nora Paige,Consumer,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Adams,Saint Louis,Missouri,Central,8/28/2018,First Class,0,6,0.49,12,6,Paper,19.93,8,"Nora Paige, Saint Louis, Missouri",Low,6,11
8/17/2018,CA-2018-167150,4,Ben Peterman,Corporate,Avery Hole Reinforcements,Office Supplies,Avery,San Diego,California,West,8/28/2018,Standard Class,0.2,7,0.36,20,6.25,Binders,14.3,8,"Ben Peterman, San Diego, California",Low,6.25,11
8/17/2018,CA-2018-166933,1,Michael Granlund,Home Office,Colored Push Pins,Office Supplies,Other,Santa Barbara,California,West,8/29/2018,Standard Class,0,1,0.36,2,2,Fasteners,13.39,8,"Michael Granlund, Santa Barbara, California",Low,2,12
8/17/2018,CA-2018-167094,2,Damala Kotsonis,Corporate,Global Comet Stacking Armless Chair,Furniture,Global,Springfield,Oregon,West,8/22/2018,First Class,0.2,48,0.1,478,298.75,Chairs,21.33,8,"Damala Kotsonis, Springfield, Oregon",High,298.75,5
8/17/2018,CA-2018-166926,2,Sean O'Donnell,Consumer,"Hon Metal Bookcases, Putty",Furniture,Hon,Seattle,Washington,West,8/20/2018,Standard Class,0,41,0.29,142,71,Bookcases,7,8,"Sean O'Donnell, Seattle, Washington",High,71,3
8/17/2018,CA-2018-167003,3,Vivek Sundaresam,Consumer,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Lesro,Los Angeles,California,West,8/25/2018,Standard Class,0.2,-6,-0.04,171,71.25,Tables,14.86,8,"Vivek Sundaresam, Los Angeles, California",Loss,71.25,8
8/17/2018,CA-2018-167094,2,Damala Kotsonis,Corporate,Memorex Froggy Flash Drive 8 GB,Technology,Memorex,Springfield,Oregon,West,8/22/2018,First Class,0.2,7,0.24,28,17.5,Accessories,21.33,8,"Damala Kotsonis, Springfield, Oregon",Low,17.5,5
8/17/2018,CA-2018-167101,2,Brian Moss,Corporate,Memorex Micro Travel Drive 8 GB,Technology,Memorex,New York City,New York,East,8/24/2018,Second Class,0,12,0.45,26,13,Accessories,0.94,8,"Brian Moss, New York City, New York",Low,13,7
8/17/2018,CA-2018-166898,6,Ken Heidel,Corporate,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,OtterBox,Santa Ana,California,West,8/29/2018,Second Class,0.2,18,0.13,144,30,Phones,8.98,8,"Ken Heidel, Santa Ana, California",Low,30,12
8/17/2018,CA-2018-166919,5,Alan Hwang,Consumer,Panasonic KX TS208W Corded phone,Technology,Panasonic,Dallas,Texas,Central,8/23/2018,Standard Class,0.2,20,0.1,196,49,Phones,6.99,8,"Alan Hwang, Dallas, Texas",Low,49,6
8/17/2018,CA-2018-167080,5,Linda Cazamias,Corporate,Prang Dustless Chalk Sticks,Office Supplies,Prang,New York City,New York,East,8/22/2018,Standard Class,0,4,0.5,8,1.6,Art,10.09,8,"Linda Cazamias, New York City, New York",Low,1.6,5
8/17/2018,CA-2018-167017,2,Dan Campbell,Consumer,Staple remover,Office Supplies,Staple remover,Roseville,Michigan,Central,8/19/2018,First Class,0,0,0.04,4,2,Supplies,20.18,8,"Dan Campbell, Roseville, Michigan",Loss,2,2
8/17/2018,CA-2018-167150,2,Ben Peterman,Corporate,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Wilson Jones,San Diego,California,West,8/28/2018,Standard Class,0.2,23,0.35,66,41.25,Binders,14.3,8,"Ben Peterman, San Diego, California",Low,41.25,11
8/17/2018,CA-2018-167101,4,Brian Moss,Corporate,Xerox 1888,Office Supplies,Xerox,New York City,New York,East,8/24/2018,Second Class,0,107,0.48,222,55.5,Paper,0.94,8,"Brian Moss, New York City, New York",High,55.5,7
8/17/2018,CA-2018-166898,3,Ken Heidel,Corporate,Xerox 192,Office Supplies,Xerox,Santa Ana,California,West,8/29/2018,Second Class,0,9,0.48,19,6.33,Paper,8.98,8,"Ken Heidel, Santa Ana, California",Low,6.33,12
8/17/2018,CA-2018-166926,7,Sean O'Donnell,Consumer,Xerox 1947,Office Supplies,Xerox,Seattle,Washington,West,8/20/2018,Standard Class,0,19,0.45,42,6,Paper,7,8,"Sean O'Donnell, Seattle, Washington",Low,6,3
8/17/2018,CA-2018-167094,1,Damala Kotsonis,Corporate,Xerox 218,Office Supplies,Xerox,Springfield,Oregon,West,8/22/2018,First Class,0.2,2,0.35,5,6.25,Paper,21.33,8,"Damala Kotsonis, Springfield, Oregon",Low,6.25,5
8/18/2018,CA-2018-167626,3,Muhammed Yedwab,Corporate,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Other,Chicago,Illinois,Central,8/20/2018,Standard Class,0.2,3,0.38,9,3.75,Paper,13.2,8,"Muhammed Yedwab, Chicago, Illinois",Low,3.75,2
8/18/2018,CA-2018-167542,3,Keith Dawkins,Corporate,Avery 486,Office Supplies,Avery,Philadelphia,Pennsylvania,East,8/30/2018,Standard Class,0.2,6,0.34,18,7.5,Labels,7.98,8,"Keith Dawkins, Philadelphia, Pennsylvania",Low,7.5,12
8/18/2018,CA-2018-167640,4,Frank Carlisle,Home Office,Avery 49,Office Supplies,Avery,San Francisco,California,West,8/27/2018,Standard Class,0,6,0.49,12,3,Labels,10.99,8,"Frank Carlisle, San Francisco, California",Low,3,9
8/18/2018,CA-2018-167381,9,Erica Hernandez,Home Office,Avery 511,Office Supplies,Avery,Lansing,Michigan,Central,8/20/2018,Second Class,0,13,0.48,28,3.11,Labels,4.43,8,"Erica Hernandez, Lansing, Michigan",Low,3.11,2
8/18/2018,CA-2018-167661,5,Mike Pelletier,Home Office,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Avery,San Francisco,California,West,8/24/2018,Standard Class,0.2,13,0.34,40,10,Binders,10.99,8,"Mike Pelletier, San Francisco, California",Low,10,6
8/18/2018,CA-2018-167661,4,Mike Pelletier,Home Office,Avery Hole Reinforcements,Office Supplies,Avery,San Francisco,California,West,8/24/2018,Standard Class,0.2,7,0.36,20,6.25,Binders,10.99,8,"Mike Pelletier, San Francisco, California",Low,6.25,6
8/18/2018,CA-2018-167395,7,Kunst Miller,Consumer,Belkin 8 Outlet Surge Protector,Office Supplies,Belkin,Lowell,Massachusetts,East,8/23/2018,First Class,0,80,0.28,287,41,Appliances,16.47,8,"Kunst Miller, Lowell, Massachusetts",High,41,5
8/18/2018,CA-2018-167227,10,Nora Paige,Consumer,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Other,Saint Louis,Missouri,Central,8/28/2018,First Class,0,21,0.25,84,8.4,Appliances,19.93,8,"Nora Paige, Saint Louis, Missouri",Low,8.4,10
8/18/2018,CA-2018-167640,2,Frank Carlisle,Home Office,Digium D40 VoIP phone,Technology,Other,San Francisco,California,West,8/27/2018,Standard Class,0.2,23,0.11,206,128.75,Phones,10.99,8,"Frank Carlisle, San Francisco, California",High,128.75,9
8/18/2018,CA-2018-167640,6,Frank Carlisle,Home Office,Fluorescent Highlighters by Dixon,Office Supplies,Other,San Francisco,California,West,8/27/2018,Standard Class,0,8,0.34,24,4,Art,10.99,8,"Frank Carlisle, San Francisco, California",Low,4,9
8/18/2018,CA-2018-167395,5,Kunst Miller,Consumer,GE 30524EE4,Technology,GE,Lowell,Massachusetts,East,8/23/2018,First Class,0,284,0.29,980,196,Phones,16.47,8,"Kunst Miller, Lowell, Massachusetts",High,196,5
8/18/2018,CA-2018-167626,2,Muhammed Yedwab,Corporate,Hypercom P1300 Pinpad,Technology,Other,Chicago,Illinois,Central,8/20/2018,Standard Class,0.2,21,0.21,101,63.13,Accessories,13.2,8,"Muhammed Yedwab, Chicago, Illinois",Low,63.13,2
8/18/2018,CA-2018-167381,2,Erica Hernandez,Home Office,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,O'Sullivan,Lansing,Michigan,Central,8/20/2018,Second Class,0,41,0.17,242,121,Bookcases,4.43,8,"Erica Hernandez, Lansing, Michigan",High,121,2
8/18/2018,CA-2018-167549,6,Evan Minnotte,Home Office,Safco Drafting Table,Furniture,SAFCO,Dallas,Texas,Central,8/29/2018,First Class,0.3,-4,-0.01,298,70.95,Tables,17.58,8,"Evan Minnotte, Dallas, Texas",Loss,70.95,11
8/18/2018,CA-2018-167395,2,Kunst Miller,Consumer,Staple remover,Office Supplies,Staple remover,Lowell,Massachusetts,East,8/23/2018,First Class,0,0,0.04,4,2,Supplies,16.47,8,"Kunst Miller, Lowell, Massachusetts",Loss,2,5
8/18/2018,CA-2018-167640,7,Frank Carlisle,Home Office,Xerox 1893,Office Supplies,Xerox,San Francisco,California,West,8/27/2018,Standard Class,0,141,0.49,287,41,Paper,10.99,8,"Frank Carlisle, San Francisco, California",High,41,9
8/18/2018,CA-2018-167661,2,Mike Pelletier,Home Office,Xerox 1951,Office Supplies,Xerox,San Francisco,California,West,8/24/2018,Standard Class,0,28,0.45,62,31,Paper,10.99,8,"Mike Pelletier, San Francisco, California",Low,31,6
8/19/2018,CA-2018-167668,4,Toby Carlisle,Consumer,Avery 505,Office Supplies,Avery,New York City,New York,East,8/25/2018,First Class,0,30,0.5,59,14.75,Labels,23.55,8,"Toby Carlisle, New York City, New York",Low,14.75,6
8/19/2018,CA-2018-167752,1,Robert Waldorf,Consumer,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Belkin,Philadelphia,Pennsylvania,East,8/25/2018,First Class,0.2,4,0.11,34,42.5,Appliances,20.11,8,"Robert Waldorf, Philadelphia, Pennsylvania",Low,42.5,6
8/19/2018,CA-2018-167703,3,Matt Collins,Consumer,Fellowes Black Plastic Comb Bindings,Office Supplies,Fellowes,Cincinnati,Ohio,East,8/22/2018,Standard Class,0.7,-4,-0.8,5,5.56,Binders,12.51,8,"Matt Collins, Cincinnati, Ohio",Loss,5.56,3
8/19/2018,CA-2018-167703,2,Matt Collins,Consumer,"Hot File 7-Pocket, Floor Stand",Office Supplies,Other,Cincinnati,Ohio,East,8/22/2018,Standard Class,0.2,36,0.13,286,178.75,Storage,12.51,8,"Matt Collins, Cincinnati, Ohio",High,178.75,3
8/20/2018,CA-2018-167913,7,John Lee,Consumer,Avery 480,Office Supplies,Avery,Mission Viejo,California,West,8/21/2018,Second Class,0,13,0.48,26,3.71,Labels,1.3,8,"John Lee, Mission Viejo, California",Low,3.71,1
8/20/2018,CA-2018-167899,3,John Grady,Corporate,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Bulldog,Auburn,New York,East,8/26/2018,Standard Class,0,5,0.29,18,6,Art,5.03,8,"John Grady, Auburn, New York",Low,6,6
8/20/2018,CA-2018-167913,2,John Lee,Consumer,Economy Rollaway Files,Office Supplies,Other,Mission Viejo,California,West,8/21/2018,Second Class,0,86,0.26,330,165,Storage,1.3,8,"John Lee, Mission Viejo, California",High,165,1
8/20/2018,CA-2018-167752,8,Robert Waldorf,Consumer,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Honeywell,Philadelphia,Pennsylvania,East,8/25/2018,First Class,0.2,313,0.16,1924,300.63,Appliances,20.11,8,"Robert Waldorf, Philadelphia, Pennsylvania",High,300.63,5
8/20/2018,CA-2018-167899,5,John Grady,Corporate,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Luxo,Auburn,New York,East,8/26/2018,Standard Class,0,73,0.14,520,104,Furnishings,5.03,8,"John Grady, Auburn, New York",High,104,6
8/20/2018,CA-2018-167871,1,Art Ferguson,Consumer,Staple remover,Office Supplies,Staple remover,Homestead,Florida,South,8/28/2018,Standard Class,0.2,-1,-0.23,3,3.75,Supplies,7.44,8,"Art Ferguson, Homestead, Florida",Loss,3.75,8
